cyc,time,#2,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
308,0.59,3.41,308,14608.1,-0.397516,27.2807,13.2837,121.147,0.0594848,545.312,353.539,-2.20399,-1.59133,-11.8202,-0.304849,4.28261,434.955,1968.98,1278.01,12195.7,12852.9,-4.94279,-4.33013,-17.2978,-3.04365,1.54382,0.383774,1480.11,1162.98,11706.8,0.195583,0.421045,0.15469,7567.66 
309,0.01,3.99,309,12655.5,-0.174911,25.3049,12.9808,120.954,-0.0136201,122.388,106.944,1.52784,3.37073,-6.52965,3.74052,0.137697,451.208,1270.08,922.435,11596.8,10747.3,-1.31329,0.529595,-12.2119,0.89939,-2.70344,0.174852,762.933,803.107,11089.6,0.116843,0.351846,0.117702,6529.54 
310,0.53,3.47,310,14181.3,-0.27101,27.2843,12.9364,120.944,5.00835,-13949.5,0.185525,0.215646,-2.01799,-7.64799,5.4784,3.20703,399.499,1633.33,1095.97,12329.3,2.2858e+06,-2.29989,-4.53353,-12.6791,2.96286,0.691497,0.200469,1184.31,990.316,11880.3,0.160866,0.405951,0.133114,7362.05 
311,0.51,3.49,311,10594.2,-0.419476,21.2972,13.0388,120.87,0.676608,-1155.28,191.085,3.32467,-1.13727,-11.1345,3.2618,-1.00474,444.389,1271.96,842.491,9531.84,34485.8,0.52647,-3.93547,-16.7309,0.463598,-3.80294,0.287418,772.479,724.967,9032.36,0.141239,0.378449,0.128809,5469.31 
312,0.39,3.61,312,12306.3,-0.429142,24.6759,12.8051,121.114,0.602126,-404.983,122.238,-0.298271,0.408215,-9.13575,3.63922,-2.08501,431.109,1472.81,981.018,10820.5,18224.2,-3.01285,-2.30636,-14.5649,0.924637,-4.79959,0.386975,988.258,867.006,10335.9,0.155315,0.394433,0.13384,6362.95 
313,0.25,3.75,313,12029,-0.485554,24.3013,13.0178,120.994,-0.0282228,268.09,1.03057,5.02437,1.88606,-5.16334,0.463115,-0.735825,448.882,1466.35,1020.11,10715,10544.5,2.19788,-0.940431,-10.8163,-2.36337,-3.56231,0.301477,961.818,901.396,10210.5,0.153369,0.378779,0.139876,6271.27 
314,0.71,3.29,314,12763.8,-0.00513138,24.8314,-12.5985,121.04,-0.0013528,-8.96108,3.8468e-11,1.05413,2.29798,-14.4297,3.43376,5.04098,409.126,1356.6,992.283,11326.1,10184.3,-1.52203,-0.278179,-19.5821,0.857605,2.46482,-0.0842869,896.759,884.084,10866.3,0.136968,0.366937,0.13034,6547.22 
315,0.45,3.55,315,12568.8,-0.42293,24.2515,13.3471,120.962,0.317189,10.0219,6.30998e-05,-2.54047,-1.43324,-12.4366,2.89338,-3.37797,394.034,1739.34,1164.86,10771.7,10640.6,-5.0216,-3.91436,-17.3989,0.412251,-5.85909,0.45255,1296.46,1060.65,10328.9,0.194445,0.411235,0.159072,6667.47 
316,0.77,3.23,316,12842.9,-0.00594627,24.8861,12.8642,120.675,-0.00665691,17.2473,499.364,-2.72845,2.12062,-2.63041,3.6091,2.15431,412.263,1564.74,1069.67,11202.7,10425.4,-5.32437,-0.47529,-7.82223,1.01319,-0.441601,0.400609,1101.37,960.64,10739.4,0.164731,0.395821,0.141466,6685.84 
317,0.57,3.43,317,12732.5,-0.447344,25.0676,13.0566,120.857,0.253015,-226.836,113.016,2.68865,-2.59633,-16.2192,-3.85226,0.272326,463.537,1605.63,1173.62,11047,12523,-0.230121,-5.5151,-22.0568,-6.77104,-2.64645,0.407386,1084.63,1051.03,10526,0.165386,0.370949,0.155359,6558.17 
318,0.37,3.63,318,12248.4,-0.00647415,24.0045,12.8325,120.691,0.00252907,-0.857954,1.02658e-12,0.504215,3.72289,-11.9763,4.43075,-4.93543,447.317,1557.78,1007.44,10896.2,10027.7,-2.31242,0.906256,-17.6095,1.61411,-7.75207,0.299922,1055.01,889.139,10393.4,0.163325,0.404063,0.136136,6459.58 
319,0.81,3.19,319,11435,-0.466685,23.0719,13.0596,121.029,0.149752,55.0389,3.42221,-2.35626,-1.70725,-5.12505,-0.200367,-2.44758,418.607,1346.06,839.837,10378.5,10076.9,-4.99211,-4.34311,-10.3968,-2.83622,-5.08343,0.624009,875.559,729.131,9908.01,0.145255,0.406946,0.119378,6027.72 
320,0.29,3.71,320,11798,-0.425434,23.8346,12.7762,120.62,0.191436,59.4844,394.454,-2.7474,-1.50006,-8.94976,-1.16049,-1.23976,421.973,1352.64,850.609,10542.9,10283.7,-5.40445,-4.15711,-14.2639,-3.81755,-3.89681,0.54775,878.361,739.013,10068.6,0.143663,0.40447,0.119103,6114.02 
321,0.79,3.21,321,12464.7,-0.0632454,24.0391,12.9938,120.724,0.0389657,-34.9135,500,-2.97354,-3.28588,-10.4165,0.387493,2.73065,431.637,1588.63,1042.55,10946.9,10212.6,-5.69144,-6.00378,-15.8523,-2.33041,0.0127518,0.469204,1103.49,928.402,10461.8,0.168636,0.404476,0.140504,6543.6 
322,0.65,3.35,322,11587.1,-0.473499,23.7274,12.8706,120.999,0.09161,-107.337,140.303,0.314853,0.0568157,-15.9211,0.771628,-4.25249,427.743,1319.51,959.78,10530,10261.4,-2.37853,-2.63657,-21.3079,-1.92175,-6.94587,0.394501,838.741,846.658,10049.3,0.138307,0.361465,0.134348,6064.36 
323,0.19,3.81,323,11160.8,-0.453584,22.8019,12.8878,120.837,-0.0565632,-61.5626,149.022,0.00533051,-3.67784,-11.1189,2.08023,5.65341,425.307,1342.82,966.984,9927.98,9679.69,-2.67271,-6.35588,-16.475,-0.597811,2.97537,0.287599,864.793,854.506,9449.95,0.14965,0.36641,0.142787,5778.77 
324,0.55,3.45,324,11853.5,-0.117378,23.7787,12.7222,120.786,0.0824807,-203.75,500,2.95398,-3.33367,-7.66011,-2.09939,3.79572,452.342,1323.45,861.61,10879.1,10395,0.105702,-6.18195,-13.3567,-4.94767,0.947449,0.430009,815.037,741.982,10370.7,0.131293,0.385633,0.116448,6207.78 
325,0.23,3.77,325,10841,-0.364601,21.5023,13.2634,120.826,0.20055,-38.8169,21.8305,5.95631,-0.368685,-13.6365,0.764093,3.6109,454.829,1589.96,1039.98,9160.61,9537.4,3.09237,-3.23262,-19.3644,-2.09984,0.746965,0.0715874,1078.75,919.699,8649.4,0.193447,0.401286,0.163791,5576.43 
326,0.73,3.27,326,11634.8,-0.524347,23.8754,13.0757,120.812,0.174747,20.9712,28.3724,-2.2733,-1.70341,-13.3012,0.610069,3.58627,469.349,1272.61,977.887,10776.3,10282,-5.22866,-4.65878,-19.212,-2.3453,0.630904,0.376514,745.078,853.762,10248.7,0.122658,0.332749,0.133039,6074.43 
327,0.33,3.67,327,12288.7,-0.0255558,23.8917,12.7305,120.643,0.00327436,7.64039,1.15447,0.733537,-4.04571,-9.84777,1.32724,1.71049,360.813,1340.99,826.719,11146.3,9901.99,-1.53841,-6.31766,-14.3917,-0.944707,-0.561451,0.394134,935.444,731.297,10740.8,0.143459,0.422281,0.111444,6520.64 
328,0.07,3.93,328,12241.7,-0.0258164,23.7897,12.6312,120.598,-0.00699105,5.35817,2.84958e-12,-1.59927,2.0092,-9.025,-0.979397,-2.11253,432.121,1635.93,1082.64,10513.2,9783.21,-4.32022,-0.711747,-14.4669,-3.70035,-4.83348,0.483928,1150.24,968.357,10027.5,0.180726,0.40432,0.151026,6364.53 
329,0.03,3.97,329,10225.4,-0.457769,20.8361,13.1513,120.9,0.137445,290.639,412.746,-0.128008,-1.07969,-10.0212,6.55461,-1.94078,392.664,1232.45,769.79,9345.86,10220.7,-2.60051,-3.55219,-14.9662,4.08211,-4.41328,0.302277,791.105,665.945,8904.52,0.145921,0.404345,0.121085,5421.45 
330,0.21,3.79,330,10913,-0.442868,21.7534,13.2057,120.835,0.909335,-1648.7,153.258,1.33337,0.069326,-11.0994,6.61751,6.30731,423.385,1531.18,950.221,9533.8,58156.2,-1.33257,-2.59661,-16.4312,3.95157,3.64137,-0.28696,1055.31,838.252,9057.93,0.183041,0.4184,0.145646,5765.43 
331,0.63,3.37,331,11561.6,-0.47301,23.4778,12.9815,120.786,-0.128985,-1480.42,205.97,-2.12547,-0.986598,-6.96939,4.36615,1.10323,492.926,1323.15,819.487,10590.2,16137.6,-5.22929,-4.09042,-13.177,1.26232,-2.0006,0.432881,769.115,689.126,10036.1,0.128445,0.389408,0.112285,5987.91 
