cyc,time,buffer,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,two2D_bg,two2D_a1,two2D_sh1,two2D_sv1,two2D_ch1,two2D_cv1,two2D_a2,two2D_sh2,two2D_sv2,two2D_ch2,two2D_cv2,two2D_chd,two2D_cvd
200,7,8,5,200,21471.9,-0.264587,39.9456,12.427,118.397,0.279823,261.179,135.908,-7.1355,-5.41555,-8.40812,-0.0310921,-4.66444,-188.375,11797.9,23.5228,10547.1,18538.8,-5.94935,-4.2294,-6.03583,1.15505,-3.4783,0.674405,11947.9,37.1635,10697.1,0.527618,0.994586,0.00635906,22645.1,-0.00117855,1.16276,12.6163,10.1134,117.862,87.3919,0.953285,12.3458,11.1428,117.826,136.643,0.0358859,-49.2506 
201,2,3,5,201,22827.5,-0.268137,42.0724,12.5446,118.478,0.0330721,85.078,1.51333,-4.61374,-2.20206,-3.1807,-2.61239,-3.24061,-201.236,12290.6,52.2264,11387,17272.6,-3.34662,-0.934926,-0.64644,-1.34526,-1.97348,0.921612,12450.9,66.7984,11547.3,0.518826,0.990699,0.0105438,23998.3,-0.0011562,1.19649,12.4761,10.3248,118.034,87.7552,1.01453,12.4512,11.2159,117.747,137.023,0.286843,-49.2675 
202,1,2,5,202,22102.2,-0.24341,41.3541,12.4108,118.614,0.145769,331.056,499.988,-4.73897,-4.16773,-14.6154,-5.02802,-3.19115,-143.532,12012.8,27.4787,11138.7,18278.5,-3.83519,-3.26394,-12.8078,-4.12423,-2.28737,0.513354,12127.1,37.8722,11253,0.518694,0.994565,0.00616145,23380.1,-0.00136663,1.18459,12.6287,10.0992,117.989,87.7727,1.02814,12.314,10.9597,118.009,137.039,-0.0198,-49.2665 
203,9,10,5,203,20147.2,-0.272477,37.2057,-12.5929,118.55,0.330098,-183.327,483.071,-3.57154,-6.09045,-7.68864,-4.90878,-2.03164,-158.365,10875.4,12.8664,10124.3,17222.1,-2.57436,-5.09327,-5.69427,-3.91159,-1.03445,0.688973,11001.6,24.334,10250.4,0.517672,0.996144,0.00435404,21252,-0.00119114,1.04829,12.7422,10.2514,118.031,87.3573,0.89982,12.487,11.2593,117.916,136.633,0.114942,-49.276 
204,30,31,5,204,15914.1,-0.275546,28.8124,13.0821,118.562,0.252036,82.6065,499.954,-2.21996,-6.63961,-8.89351,-2.12741,-3.86458,-168.066,8196.46,15.3732,8622.1,12947.9,-1.16169,-5.58134,-6.77697,-1.06914,-2.80632,0.610417,8330.33,27.5433,8755.97,0.487544,0.994247,0.00576126,17086.3,-0.0013121,0.742053,13.2002,10.6169,118.111,87.9753,0.705686,13.0917,11.8253,117.789,137.454,0.322137,-49.4786 
205,25,26,5,205,16932.3,-0.0580667,31.0494,12.7105,118.416,-0.0012921,30.348,153.636,-4.7239,-5.41212,-8.71809,-2.54963,-1.87557,-243.467,8837.38,0.579929,9063.99,12848.5,-3.19085,-3.87907,-5.652,-1.01659,-0.342519,0.598609,9031.31,18.21,9257.92,0.493805,0.996484,0.00361027,18289.2,-0.00133614,0.840466,12.9331,10.3013,118.009,87.7043,0.78777,12.8079,11.3069,117.788,137.204,0.221412,-49.4997 
206,20,21,5,206,18426,-0.0886258,33.3992,12.8431,118.514,-0.106749,45.4431,78.5799,-4.81209,-5.6249,-9.03336,-5.48854,-5.41521,-192.65,9628.37,21.4652,9586.95,14121.6,-3.59902,-4.41183,-6.60722,-4.27547,-4.20215,0.71392,9781.82,35.4155,9740.4,0.501061,0.993704,0.00665322,19522.2,-0.00115758,0.890163,13.0935,10.4303,117.849,86.8104,0.814088,12.7827,11.5616,117.919,136.239,-0.0695323,-49.4287 
207,6,7,5,207,21946.5,-0.307717,40.3708,-12.6727,118.584,0.175231,32.9657,323.961,-4.82612,-4.02556,-6.59905,-0.704033,-4.26345,-145.507,11980.5,30.5094,10940.4,16842.5,-3.9099,-3.10934,-4.76661,0.212186,-3.34723,0.680541,12096.4,41.0459,11056.3,0.522464,0.994097,0.00679229,23152.7,-0.00134038,1.16289,12.7274,10.1912,118.071,87.3703,0.953707,12.7485,11.2458,117.998,136.459,0.073077,-49.0887 
208,8,9,5,208,22195.1,-0.0962635,39.8412,12.8146,118.636,0.221235,-147.058,500,-8.104,-5.79636,-8.36343,-5.49231,-2.98577,-170.979,11701.9,41.3482,11316.8,17679.2,-7.02739,-4.71975,-6.21022,-4.4157,-1.90916,0.744248,11838,53.7292,11453,0.508266,0.99212,0.00856778,23291,-0.00130226,1.06676,12.9787,10.6769,118.234,87.9396,0.940296,12.8818,11.7445,117.854,137.173,0.379704,-49.2331 
209,10,11,5,209,20965.7,-0.0874382,38.562,12.4436,118.691,0.0368511,-52.603,500,-5.72399,-4.83678,-5.73318,-3.00392,-2.23251,-163.012,11025.9,26.2803,10727.4,15683.8,-4.69755,-3.81033,-3.68029,-1.97748,-1.20607,0.76058,11155.8,38.0844,10857.3,0.50678,0.994061,0.00642012,22013.1,-0.00117153,1.05603,12.7317,10.3325,118.243,87.6465,0.944485,12.4959,11.3774,118.001,136.931,0.242103,-49.2844 
210,18,19,5,210,19326.4,-0.257235,34.5365,12.9999,118.698,0.191032,-256.167,10.1113,-2.91953,-3.86029,-5.3859,-2.17748,-0.648413,-117.84,10102.3,32.9767,9877.92,16208.5,-2.17753,-3.11828,-3.90188,-1.43547,0.093595,0.629787,10196.2,41.5098,9971.78,0.505563,0.992926,0.00760982,20168,-0.00108517,0.942908,13.0332,10.3918,118.153,86.8558,0.833793,12.9849,11.4723,118.059,136.184,0.0941945,-49.3286 
211,12,13,5,211,21418.8,-0.291172,38.802,12.8413,118.59,0.447234,86.4447,153.982,-7.87447,-5.99981,-7.46427,-4.5885,-2.89739,-194.468,11528,44.1937,10749.7,17478.8,-6.64995,-4.7753,-5.01524,-3.36398,-1.67287,0.766487,11682.9,58.2756,10904.6,0.517227,0.991346,0.00974845,22587.5,-0.00125513,1.0716,12.9283,10.448,118.078,87.5346,0.905441,12.8369,11.6293,117.98,136.676,0.0973549,-49.1415 
212,40,41,5,212,14814.6,-0.29064,27.1992,13.0428,118.548,0.300221,-145.883,321.516,-7.89892,-4.66388,-5.73638,-1.20876,-3.93568,-203.918,7523.88,5.69086,8462.03,12974.1,-6.6149,-3.37986,-3.16834,0.075262,-2.65166,0.798702,7686.31,20.4571,8624.45,0.471241,0.995364,0.00435044,16310.8,-0.00155002,0.671031,13.4398,10.6603,118.168,87.3317,0.705883,13.1093,11.5558,117.785,136.702,0.382784,-49.3706 
213,60,61,5,213,15224,-0.306005,27.8778,13.1218,118.341,-0.783661,1770.3,300.784,-4.52524,-3.97806,-7.25078,-6.34917,-6.03833,-162.413,8033.58,4.3651,8324.64,57069.9,-3.50257,-2.95539,-5.20544,-5.3265,-5.01566,0.763449,8162.95,16.1258,8454.01,0.491242,0.996555,0.00350147,16617,-0.00150373,0.718253,13.4583,10.599,117.892,87.1087,0.69563,12.9433,11.6612,117.743,136.555,0.148594,-49.4459 
214,50,51,5,214,15924.2,-0.0680306,29.1903,12.6788,118.664,0.03998,40.9902,500,-4.66886,-6.10792,-2.87909,-1.44507,-2.75034,-246.442,7927.52,8.51517,8994.31,12101.2,-3.11708,-4.55614,0.224462,0.10671,-1.19857,1.02628,8123.82,26.3606,9190.61,0.469193,0.994354,0.00525578,17314.4,-0.00133411,0.732631,12.9992,10.5451,117.999,87.3685,0.752926,12.911,11.6496,118.179,136.677,-0.179829,-49.3084 
215,3,4,5,215,22658.2,-0.0218634,40.2659,12.9601,118.291,-0.018689,-15.417,500,-8.3814,-4.28383,-9.58974,-4.07163,-4.27693,-199.172,12095.9,56.5264,11471.2,16997.3,-7.12727,-3.0297,-7.08148,-2.8175,-3.02279,0.69316,12254.5,70.9489,11629.8,0.513078,0.98997,0.0111131,23884.3,-0.00133894,1.08986,13.2446,10.5623,117.713,87.4002,0.953332,12.9144,11.6801,117.691,136.744,0.0219783,-49.3433 
216,5,6,5,216,21687,-0.317594,39.4543,12.8526,118.682,0.208848,206.186,494.665,-5.49269,-2.75022,-6.95977,-4.06894,-2.8407,-170.43,12143.6,57.7232,10501.1,17909.3,-4.41953,-1.67706,-4.81346,-2.99578,-1.76754,0.692889,12279.3,70.0645,10636.9,0.535836,0.990113,0.0119884,22916.2,-0.00131487,1.12199,13.0539,10.4575,118.204,87.3142,0.902852,12.5913,11.5117,118.051,136.419,0.152687,-49.1051 
217,16,17,5,217,20404.7,-0.027002,36.8988,12.6738,118.531,-0.0159827,16.0288,498.843,-8.31083,-6.67886,-6.19702,-2.08344,-2.81355,-237.977,10711.1,35.0008,10514.7,15231.8,-6.81236,-5.18038,-3.20006,-0.584967,-1.31507,0.812783,10900.7,52.2333,10704.2,0.504547,0.991684,0.00890882,21604.9,-0.00118739,0.995123,12.9458,10.4587,117.967,87.3556,0.882513,12.7104,11.7508,117.857,136.797,0.110504,-49.441 
218,14,15,5,218,19344.7,-0.125846,35.9616,12.5294,118.411,-9.00074e-05,-13.7501,500,-5.88221,-5.06397,-6.6099,-6.16191,-3.2668,-144.877,10625.7,26.2837,9776.65,14667.8,-4.96996,-4.15172,-4.7854,-5.24966,-2.35454,0.77754,10741.1,36.7746,9892.05,0.520574,0.994044,0.00680162,20633.1,-0.00138118,1.00788,12.8614,10.3198,117.759,86.7094,0.861579,12.5179,11.3556,117.907,135.879,-0.148076,-49.1699 
219,4,5,5,219,22180.7,-0.286819,40.5116,-12.6957,118.468,0.184538,90.68,195.184,-5.88238,-7.87925,-5.65103,-5.18557,-1.87715,-215.025,12120,53.9159,11063.5,17287.7,-4.52842,-6.5253,-2.94311,-3.83161,-0.523193,0.839627,12291.3,69.4863,11234.8,0.522454,0.990204,0.0112649,23526.1,-0.00130219,1.13981,12.8411,10.4009,117.911,87.6659,0.951049,12.6047,11.4845,117.778,136.993,0.133583,-49.3274 
220,7,8,5,220,21817.1,-0.297894,39.661,12.8006,118.525,0.729017,-102.806,126.922,-7.63479,1.49708,-6.90292,-3.60086,-1.78649,-199.241,11888.7,56.3443,10827.6,18966.5,-6.38023,2.75165,-4.39379,-2.3463,-0.531929,0.596922,12047.5,70.7718,10986.3,0.523034,0.989824,0.0117273,23033.8,-0.0012281,1.10699,12.9039,10.4646,117.969,87.1242,0.920971,12.708,11.5296,117.88,136.099,0.0888291,-48.9752 
221,2,3,5,221,22518.3,-0.0132841,41.1908,12.4844,118.637,-0.0186583,-35.046,500,-4.62978,-3.2081,-11.8744,-6.03989,1.0566,-190.127,12140.8,37.617,11328.7,16761.6,-3.4326,-2.01092,-9.48003,-4.84271,2.25378,0.45867,12292.2,51.3845,11480.2,0.51708,0.992738,0.00817773,23772.4,-0.00124817,1.16106,12.7891,10.2867,118.136,87.6071,1.01237,12.4133,11.1837,117.858,136.986,0.278565,-49.3788 
222,1,2,5,222,24058.2,-0.280082,43.7145,12.6809,118.455,0.187951,-63.4377,426.283,-7.4566,-3.07354,-12.6915,-4.08141,-4.20075,-215.534,12571.4,41.0722,12369,18433.8,-6.09944,-1.71638,-9.97719,-2.72425,-2.84359,0.57291,12743.1,56.6796,12540.7,0.504002,0.992276,0.00825691,25283.8,-0.00126089,1.19482,12.8098,10.3219,117.987,87.1837,1.07001,12.6735,11.3828,117.753,136.301,0.233889,-49.1174 
223,9,10,5,223,22126.2,-0.246711,40.8396,12.4534,118.667,0.364834,260.476,205.722,-7.73557,-2.97729,-6.24108,-5.1906,-4.95484,-197.324,11803.7,37.941,11151.2,19649.9,-6.49307,-1.73479,-3.75608,-3.9481,-3.71234,0.808796,11960.9,52.2297,11308.4,0.514022,0.992416,0.00843632,23269.3,-0.00111769,1.13798,12.7732,10.1847,118.172,87.4957,1.00356,12.2125,11.3116,118.062,136.679,0.109311,-49.1829 
224,30,31,5,224,16913.8,-0.295474,31.644,12.6691,118.664,-0.0764626,233.085,4.75305,-5.96409,-5.00253,-6.4631,-5.35832,-0.783151,-199.231,8638.2,25.8697,9453.46,13630.8,-4.70958,-3.74803,-3.95409,-4.10381,0.471356,0.753549,8796.89,40.2965,9612.16,0.477857,0.992047,0.00766338,18409.1,-0.00141228,0.799497,13.0688,10.4252,118.044,86.8183,0.813177,12.5966,11.5158,118.151,136.02,-0.107623,-49.2021 
225,25,26,5,225,17535,-0.308968,32.3061,-12.8745,118.507,-0.081606,423.119,463.933,-5.28488,-6.84745,-6.84208,-3.57001,-4.37168,-210.37,9253.76,15.9977,9452.44,14663.7,-3.96024,-5.52281,-4.19279,-2.24536,-3.04703,0.778957,9421.33,31.2311,9620.01,0.494783,0.994232,0.00594479,19041.3,-0.00152927,0.852611,13.1356,10.4602,118.021,87.5088,0.793435,12.8896,11.6333,117.784,136.766,0.23701,-49.2567 
226,20,21,5,226,19817.6,-0.123529,36.0537,12.7118,118.65,0.233696,-101.223,499.224,-6.93782,-3.42021,-8.4765,-2.66503,-2.33381,-183.258,10251.1,28.1138,10506.5,15689.5,-5.78389,-2.26628,-6.16865,-1.51111,-1.17988,0.635203,10397,41.3839,10652.4,0.493934,0.993083,0.00710559,21049.5,-0.00131331,0.964213,12.7682,10.4915,118.289,88.1116,0.89116,12.792,11.5736,117.879,137.428,0.410198,-49.3161 
227,6,7,5,227,20739.8,0.0466854,38.6639,12.2327,118.653,-0.0926419,-33.2281,2.48843e-12,-6.27585,-5.41539,-11.2661,-4.77079,-2.53063,-134.606,11266,20.6536,10411.4,15496.8,-5.42827,-4.56781,-9.57095,-3.92321,-1.68305,0.619797,11373.2,30.4007,10518.6,0.519518,0.995344,0.00529581,21891.8,-0.00122128,1.11811,12.4931,10.1327,118.187,87.7791,0.945018,12.3391,11.1128,118.01,136.85,0.177097,-49.0705 
228,8,9,5,228,21543.8,-0.217258,39.7082,12.6069,118.812,-0.427375,616.554,500,-7.94098,-7.35651,-15.5105,-4.25011,-1.13448,-243.006,11170.3,25.7018,11443.1,24873.9,-6.41084,-5.82636,-12.4503,-2.71996,0.395668,0.53908,11363.9,43.2985,11636.7,0.49407,0.993376,0.00680757,23000.5,-0.00148352,1.08433,12.7145,10.198,118.292,87.8945,0.988573,12.7539,11.4227,118.047,137.375,0.245332,-49.4804 
229,10,11,5,229,20757.6,0.0136404,38.1792,12.4388,118.491,-0.00621853,-39.1596,0.00068684,-7.16357,-5.02661,-14.9574,-6.2061,-5.58087,-185.168,11183.8,29.5618,10580.4,15467.7,-5.99762,-3.86066,-12.6255,-5.04015,-4.41491,0.604698,11331.3,42.9703,10727.9,0.513676,0.993407,0.00732444,22059.2,-0.00132761,1.08831,12.7269,10.1535,118.035,87.2703,0.937881,12.5739,11.2088,117.837,136.421,0.19764,-49.1512 
230,18,19,5,230,19622.9,0.00819532,35.8931,-12.65,118.45,-0.0499882,-49.6185,500,-8.41583,-7.17642,-8.94862,-2.89772,-4.09105,-197.775,10567.8,28.3409,10231.1,14861.5,-7.17049,-5.93108,-6.45795,-1.65239,-2.84572,0.731563,10725.4,42.6623,10388.7,0.507974,0.993087,0.00750803,21114,-0.00155668,0.968966,13.0352,10.5856,117.964,87.2077,0.868087,12.8068,11.5486,117.746,136.478,0.218352,-49.2706 
231,12,13,5,231,20433.5,-0.0674353,37.6399,12.4019,118.491,-0.0393704,101.761,3.9973e-11,-3.72969,-2.65207,-9.34235,-2.80827,-4.80597,-152.88,10712.8,25.9371,10532.9,15326.5,-2.76705,-1.68942,-7.41706,-1.84562,-3.84332,0.577676,10834.6,37.0075,10654.7,0.504186,0.994058,0.00635761,21489.3,-0.00111436,1.03202,12.6785,10.281,117.975,87.0855,0.934383,12.4541,11.2886,117.933,136.344,0.0412188,-49.2585 
232,40,41,5,232,14123.8,-0.0088442,26.3175,12.6569,118.576,0.00721024,-1.7939,3.24697e-12,-2.13773,-4.56819,-9.77728,-5.01643,-1.73581,-158.47,7526.5,-0.34985,7783.27,10843.8,-1.13988,-3.57034,-7.78159,-4.01858,-0.737968,0.548851,7652.73,11.1254,7909.49,0.49175,0.997462,0.00258438,15562.2,-0.00151532,0.69696,13.1473,10.4744,118.037,87.9134,0.672053,12.8399,11.3741,117.948,137.365,0.0893922,-49.4518 
233,60,61,5,233,16154.7,-0.31494,29.9195,12.922,118.749,0.110474,230.906,473.573,-6.2143,-3.76915,-10.7576,-5.33206,-2.17156,-169.853,8339.63,0.719636,8999.72,13416.2,-5.14478,-2.69963,-8.61855,-4.26253,-1.10203,0.605152,8474.92,13.0191,9135.01,0.481258,0.997319,0.00261848,17609.9,-0.00159567,0.776137,13.1269,10.4121,118.251,87.663,0.758647,13.0358,11.5323,117.992,137.069,0.258882,-49.406 
234,50,51,5,234,14746.3,-0.229301,27.2689,13.0056,118.659,-0.100737,141.305,498.741,-5.13253,-4.52194,-11.1056,-3.62661,-2.33683,-172.933,7805.06,15.2948,8184.44,12008.4,-4.04361,-3.43302,-8.9278,-2.5377,-1.24792,0.557812,7942.8,27.8173,8322.18,0.488337,0.993908,0.00611965,16265,-0.00156345,0.697378,13.3652,10.6587,117.99,88.2869,0.679286,12.9776,11.6927,117.988,137.554,0.00188654,-49.2667 
235,3,4,5,235,21101.2,0.0294001,38.9083,-12.4357,118.542,0.0236934,-57.1754,4.871e-12,-3.33542,-6.78423,-3.8979,-5.58488,-6.90139,-179.751,11842.3,40.9197,10233,15795,-2.20358,-5.65238,-1.6342,-4.45303,-5.76954,0.917099,11985.5,53.9359,10376.2,0.535983,0.992186,0.00948454,22361.6,-0.00124496,1.15187,12.7194,10.1483,118.059,86.8447,0.924201,12.4219,11.0795,117.829,136.018,0.229918,-49.1733 
236,5,6,5,236,22302.2,-0.0731582,40.9463,12.4776,118.487,-0.00343402,67.2239,1.20848,-4.90063,-7.96837,-4.46977,0.465926,-2.36987,-163.778,12240.8,25.3605,10908.1,16639.4,-3.86936,-6.9371,-2.40723,1.4972,-1.3386,0.81561,12371.3,37.2201,11038.5,0.528467,0.994763,0.00617294,23409.8,-0.00120987,1.20652,12.6955,10.0393,117.982,86.7766,0.977313,12.5489,11.1166,117.892,135.853,0.0896258,-49.0764 
237,16,17,5,237,20587.2,-0.103017,37.3537,-12.6404,118.642,-0.0382508,139.824,500,-4.04209,-3.59224,-11.857,-1.35086,-5.55952,-129.168,10611,30.3372,10818.8,15544.7,-3.22875,-2.7789,-10.2304,-0.537524,-4.74619,0.524649,10713.8,39.6906,10921.7,0.495196,0.993559,0.00664988,21635.6,-0.00117593,1.01093,12.78,10.3066,118.114,87.3748,0.923021,12.8122,11.455,118.022,136.602,0.0923972,-49.2273 
238,14,15,5,238,20932.8,-0.0163395,38.2099,12.5456,118.673,-0.0293079,28.9628,2.21749e-12,-7.26025,-4.92019,-7.1979,-2.88215,-2.26617,-124.114,11021.4,45.7159,10766.9,15632.5,-6.47874,-4.13868,-5.63488,-2.10064,-1.48466,0.715949,11120.3,54.7032,10865.7,0.505789,0.991465,0.00918881,21986,-0.00119476,1.04324,12.7341,10.4262,118.195,86.9439,0.932124,12.7392,11.3361,118.016,136.185,0.179439,-49.2414 
239,4,5,5,239,23350.9,-0.319546,42.7181,12.7219,118.694,0.0855157,108.311,7.38745,-7.72435,-3.91967,-7.28676,-4.52945,-4.53153,-201.004,12785,35.4551,11549.3,17992.8,-6.45868,-2.65401,-4.75542,-3.26378,-3.26586,0.766865,12945.1,50.0103,11709.4,0.52506,0.993285,0.00780613,24654.5,-0.00131471,1.1933,12.9985,10.3769,118.106,87.7103,1.01992,12.4247,11.321,118.004,137.031,0.102495,-49.321 
240,7,8,3,240,23003.9,-0.164446,41.1126,12.8485,118.428,-0.0268783,-158.054,1.81925e-09,-7.36758,-8.05717,-7.68768,-4.71884,-0.666812,-168.971,12315.7,56.2049,11404.1,17334.1,-6.30361,-6.99321,-5.55975,-3.65488,0.397155,0.74859,12450.3,68.4406,11538.7,0.519002,0.990472,0.0108082,23989,-0.00107744,1.13051,12.9869,10.517,117.949,87.3071,0.960859,12.7531,11.6259,117.736,136.386,0.213433,-49.0789 
241,2,3,3,241,21717.1,-0.302672,40.7908,12.406,118.353,0.410562,-192.164,2.00934,-1.0518,-5.49232,-11.9653,-2.92655,-3.82454,-215.873,11794.1,34.9406,10981.7,19042,0.307489,-4.13303,-9.24669,-1.56726,-2.46525,0.459408,11966,50.5725,11153.7,0.517568,0.992658,0.00828321,23119.7,-0.00132122,1.15293,12.5019,10.2563,117.789,87.0537,0.975692,12.3685,11.3238,117.791,136.242,-0.00135449,-49.1883 
242,1,2,3,242,22735.5,-0.0522098,41.3602,12.6054,118.353,0.000311192,-20.8422,137.488,-7.94334,-3.55437,-7.44761,-9.9318,-0.40049,-164.074,12589.1,60.2477,11079.8,16972.3,-6.9102,-2.52124,-5.38134,-8.89867,0.632643,0.766828,12719.8,72.1287,11210.5,0.531535,0.990174,0.0117133,23930.3,-0.0012634,1.18247,12.8652,10.3955,117.846,87.9637,0.969011,12.5043,11.391,117.648,137.297,0.198171,-49.333 
243,9,10,3,243,22652.6,-0.0263989,42.0818,12.2461,118.554,0.00895827,-11.9233,500,-3.18432,-5.28863,-3.67054,-1.30054,-8.37479,-188.161,12288.9,34.4454,11189.4,16779.4,-1.99952,-4.10384,-1.30095,-0.115746,-7.18999,0.91156,12438.8,48.0706,11339.3,0.52312,0.993282,0.00774872,23778.1,-0.00121349,1.20373,12.6173,10.2037,118.09,86.8967,1.01691,12.299,11.1525,117.847,136.087,0.242908,-49.1904 
244,30,31,3,244,20035.9,-0.208558,36.9425,12.5094,118.64,1.11136,-1179.48,4.17045,-7.38514,-4.15591,-10.4971,-5.72238,-3.6695,-171.134,10589.3,14.5382,10352,57715.6,-6.30756,-3.07832,-8.34193,-4.64479,-2.59191,0.665849,10725.6,26.9304,10488.3,0.505592,0.995625,0.00470763,21213.9,-0.0012275,1.02357,12.857,10.142,118.141,86.9009,0.90745,12.5664,11.3224,118.028,136.032,0.113479,-49.1309 
245,25,26,3,245,21376.6,0.00623957,39.0394,12.5036,118.633,-0.0161324,-20.0029,0.000198992,-6.09735,-3.81194,-5.9798,-5.89808,-4.43831,-164.522,11241.1,27.0032,11027.5,15900.9,-5.0614,-2.77599,-3.90789,-4.86213,-3.40236,0.804701,11372.1,38.9166,11158.5,0.50474,0.994047,0.00638354,22530.7,-0.00126758,1.08066,12.771,10.2517,118.1,87.4698,0.962688,12.6533,11.3359,117.966,136.901,0.13341,-49.4314 
246,20,21,3,246,21158.5,-0.1988,38.3914,-12.7938,118.649,-0.0422748,-3.49398,477.73,-5.51835,-5.51923,-7.52349,-2.25558,-5.60232,-192.848,11246.5,35.8749,10732.5,15994,-4.30403,-4.30492,-5.09487,-1.04127,-4.388,0.733714,11400.1,49.8395,10886.1,0.511531,0.992407,0.00836309,22286.3,-0.00115601,1.06863,12.7761,10.345,118.163,86.9974,0.937116,12.7366,11.2359,117.864,136.246,0.298909,-49.2486 
247,6,7,3,247,23087.6,-0.00749229,42.4147,12.4269,118.506,-0.00964908,-13.9633,8.57476e-12,-6.74761,-2.62546,-3.43038,-3.16743,-2.02188,-228.935,12345.5,31.2846,11703.7,17162.7,-5.30606,-1.18392,-0.547297,-1.72589,-0.580335,0.941425,12527.8,47.8623,11886.1,0.513143,0.993359,0.0073631,24413.9,-0.00124523,1.2226,12.605,10.0364,117.995,86.4747,1.05607,12.5721,10.9632,117.811,135.406,0.184358,-48.9315 
248,8,9,3,248,22589.9,-0.00764683,42.0104,12.2899,118.628,-0.00762235,-9.0002,0.000540781,-6.12362,-5.9721,-9.00394,-4.05509,-5.43787,-191.272,12174.9,30.7496,11392.2,16809.6,-4.91923,-4.76771,-6.59516,-2.85069,-4.23348,0.717749,12327.3,44.6001,11544.5,0.516395,0.993708,0.00706634,23871.8,-0.00132664,1.18718,12.5988,10.2467,118.091,86.9545,1.02761,12.3465,11.1921,118.025,136.276,0.0656218,-49.3211 
249,10,11,3,249,21039.1,-0.2742,39.6087,12.323,118.609,-0.436329,335.421,285.034,-6.38901,-5.54937,-4.24597,-5.88033,-5.04984,-135.624,11362.7,25.8496,10671.4,20653.5,-5.53502,-4.69538,-2.53799,-5.02634,-4.19585,0.884587,11470.7,35.6705,10779.4,0.515536,0.994587,0.00605884,22250.1,-0.00123864,1.11795,12.5039,10.1642,118.223,87.9256,0.971921,12.1823,11.2285,117.959,137.159,0.264039,-49.2335 
250,18,19,3,250,22271.7,0.0020161,40.4963,12.5569,118.484,-0.0318228,2.17156,500,-4.74238,-4.47217,-12.0379,-3.90813,-3.7743,-196.536,11529.4,36.8135,11649.4,16555.8,-3.50484,-3.23464,-9.56279,-2.6706,-2.53677,0.555418,11686,51.0452,11805.9,0.497447,0.992414,0.00790176,23491.9,-0.00121119,1.09698,12.8088,10.3223,118.005,87.0679,1.01867,12.6073,11.2684,117.739,136.194,0.266382,-49.1263 
251,12,13,3,251,21998.7,-0.271596,40.1859,12.6573,118.442,0.300731,-106.617,300.797,-6.13099,-2.72913,-5.88554,-3.39602,-8.04236,-182.141,12032.7,31.3947,10784.7,17601.8,-4.98409,-1.58223,-3.59175,-2.24912,-6.89546,0.813925,12177.8,44.584,10929.8,0.527004,0.993634,0.00745813,23107.6,-0.00113788,1.15176,12.707,10.3029,117.992,87.434,0.931609,12.7253,11.3544,117.717,136.667,0.27564,-49.2331 
252,40,41,3,252,19020,-0.0898666,34.7782,12.6786,118.571,0.00289535,25.4349,26.8661,-4.11895,-2.02996,-8.04405,-1.30135,-2.8904,-163.617,10175.2,16.1009,9824.44,14356.4,-3.0887,-0.999707,-5.98355,-0.271103,-1.86015,0.509674,10305.6,27.9488,9954.77,0.508657,0.995276,0.00514524,20260.3,-0.00133855,0.939367,12.9772,10.5516,117.966,87.2412,0.826894,12.8133,11.6134,117.954,136.531,0.0125362,-49.2902 
253,60,61,3,253,17631.6,-0.266145,32.3696,-12.7713,118.567,0.465759,-77.3995,25.3401,-4.62728,-3.222,-11.0861,-4.22801,-3.88818,-122.438,9170.5,7.61343,9467.53,14631.1,-3.85632,-2.45104,-9.54423,-3.45705,-3.11722,0.57441,9268.03,16.4795,9565.05,0.492114,0.996898,0.00316369,18833.1,-0.00133997,0.851914,13.0109,10.462,117.833,87.2006,0.804693,12.7934,11.5318,118.047,136.479,-0.214099,-49.2781 
254,50,51,3,254,17020.6,0.0173694,31.9511,12.3238,118.576,0.0133893,-59.5005,2.88339e-12,-2.85575,-2.47486,-6.21394,-2.91736,-2.54469,-174.71,9001.48,16.5957,9162.28,12844.1,-1.75565,-1.37476,-4.01373,-1.81726,-1.44458,0.614286,9140.65,29.2469,9301.44,0.495641,0.994432,0.00575885,18442.1,-0.00142341,0.864101,12.7293,10.3415,118.082,87.2869,0.806087,12.5374,11.3394,117.923,136.497,0.158646,-49.2106 
255,3,4,3,255,23188.3,-0.295775,42.5412,12.6789,118.381,-0.136198,242.923,500,-4.10643,-5.95531,-6.60702,-3.49071,-4.80571,-170.707,12472.6,42.6094,11670.4,18635.5,-3.03153,-4.88041,-4.45722,-2.41581,-3.73081,0.759274,12608.6,54.9707,11806.4,0.516428,0.992428,0.00850395,24414.9,-0.00132706,1.17877,12.85,10.3532,117.789,87.1969,1.01004,12.5689,11.4829,117.769,136.441,0.0198214,-49.2441 
256,5,6,3,256,22599,-0.062544,41.6266,12.5024,118.741,0.011606,9.78884,0.000116747,-3.78572,-4.12209,-5.29701,-4.15783,-6.15612,-183.818,12542.4,48.6569,11117.8,16945.5,-2.62827,-2.96464,-2.98211,-3.00038,-4.99867,0.820074,12688.8,61.9676,11264.2,0.529738,0.991526,0.0100323,23953,-0.00135884,1.19656,12.7833,10.3235,118.188,87.0272,0.977142,12.4571,11.3297,118.128,136.026,0.0601017,-48.9984 
