cyc,dummy,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95,Tx,Ty,LiToTF,LiNfit,TFcalc,ToTFcalc,G_ctr_x,G_ctr_y,G_sigma_x,G_sigma_y,G_ar,G_Tx,G_Ty,G_ToTFcalc
426,426,426,19677.5,0,5,101,125,0,5,135,-2.05336,-1.28496,-4.08682,-6.23817,-4.15619,-63.0327,-8.0004,25255.5,-8.53973,16439.4,-1.80981,-1.04142,-3.59973,-5.99462,-3.91264,0.779944,-4.31677,25531.8,-4.8561,0.425545,-9.66232e-05,1.0001,-10.1441,420.337,490.863,0.575143,33803.5,8.58887e-07,0.528863,109.52,86.2683,22.4534,24.0515,0.933553,458.277,535.67,0.576868 
427,427,427,22778.9,0,5,101,125,0,5,135,-6.88361,-4.44834,0.631247,-3.02244,-7.81862,-135.63,5.99123,28253.1,14.296,16439.4,-6.35956,-3.9243,1.67934,-2.49839,-7.29458,1.09128,13.9174,28847.5,22.2222,0.342929,0.000275608,0.999582,40.584,415.003,485.848,0.503734,37088.1,8.85849e-07,0.506893,109.802,85.6164,22.6921,24.3247,0.932885,468.076,547.907,0.571678 
428,428,428,20714.7,0,5,101,125,0,5,135,-2.35705,-2.68215,-3.43015,-8.81403,-6.93968,-152.365,6.20453,26204.8,-3.24266,16439.4,-1.76834,-2.09344,-2.25274,-8.22532,-6.35097,0.891124,15.1088,26872.6,5.66157,0.689814,0.000321174,0.999886,21.9026,441.331,514.225,0.718714,34968.9,8.68646e-07,0.548423,109.912,85.3507,22.5706,24.1369,0.935105,463.074,539.481,0.575401 
429,429,429,18028,0,5,101,125,0,5,135,-4.70912,-0.484328,-2.86635,-3.40383,-8.55483,-107.83,9.71608,23757.6,-0.539778,16439.4,-4.29249,-0.0676939,-2.03308,-2.98719,-8.13819,0.883948,16.0177,24230.3,5.76181,0.69849,0.000377606,0.999871,22.9318,409.255,486.372,0.55108,31597.8,8.39784e-07,0.531268,109.602,86.1773,22.2669,24.0557,0.925639,450.697,535.856,0.585192 
430,430,430,19008.7,0,5,101,125,0,5,135,-7.34215,-3.35853,-9.29794,-10.5386,-4.36084,-68.2861,8.49185,24735.2,13.1633,16439.4,-7.07831,-3.09468,-8.77025,-10.2747,-4.097,0.736747,12.4825,25034.5,17.1539,0.377488,0.00028484,0.999628,33.0672,429.77,501.564,0.675844,33090.7,8.52806e-07,0.544416,109.6,85.8048,22.3642,23.9407,0.934148,454.644,530.746,0.576008 
431,431,431,20147.4,0,5,101,125,0,5,135,-8.06955,-3.47502,-1.81122,-0.951568,-10.1683,-96.2177,-3.15071,25872.9,3.87116,16439.4,-7.69778,-3.10325,-1.06769,-0.579802,-9.79657,0.952003,2.47225,26294.7,9.49412,0.178306,5.37234e-05,0.999804,13.8652,394.389,460.038,0.459517,34097.6,8.6137e-07,0.494503,109.704,85.9007,22.4377,24.021,0.934086,457.639,534.313,0.574076 
432,432,432,18616.5,0,5,101,125,0,5,135,-6.2672,-4.36219,-12.1184,-5.02779,-3.3751,-89.4635,5.23337,24528.7,2.77144,16439.4,-5.92154,-4.01652,-11.427,-4.68212,-3.02943,0.607003,10.4616,24920.8,7.99969,0.521484,0.000239825,0.999826,20.0612,428.854,505.883,0.611545,32827.9,8.50543e-07,0.547626,109.953,85.2751,22.5411,24.2544,0.929362,461.865,544.743,0.589735 
433,433,433,21489.9,0,5,101,125,0,5,135,-5.66892,-4.26027,-3.07796,-6.757,-9.7462,-24.4045,-10.9078,27248.9,-0.123425,16439.4,-5.57463,-4.16598,-2.88937,-6.66271,-9.65191,0.900176,-9.48158,27355.8,1.30277,1.19743,-0.000198097,0.999974,-7.91825,417.202,478.164,0.519748,36004.1,8.77134e-07,0.509209,109.856,85.3755,22.6587,24.0306,0.942909,466.696,534.738,0.569537 
434,434,434,20992,0,5,101,125,0,5,135,-4.36278,-1.53109,-10.5675,-7.24736,-5.5514,-80.5025,3.68994,26818.3,5.65492,16439.4,-4.05174,-1.22004,-9.94542,-6.93631,-5.24035,0.636947,8.3945,27171.1,10.3595,0.40308,0.000176511,0.999793,20.8259,399.669,457.382,0.433979,35132.4,8.69997e-07,0.491442,109.603,86.1371,22.8262,24.1964,0.943372,473.622,542.142,0.582445 
435,435,435,16724.6,0,5,101,125,0,5,135,-7.35912,-4.5686,-7.5061,-2.75684,-5.82478,-52.9617,5.53785,22399.5,1.95007,16439.4,-7.15449,-4.36397,-7.09683,-2.55221,-5.62015,0.735071,8.63293,22631.7,5.04515,0.58779,0.000217926,0.999879,14.6871,419.202,486.914,0.649023,29587.8,8.21585e-07,0.549902,110.044,85.8872,22.1679,23.6688,0.936584,446.697,518.76,0.585918 
436,436,436,22131.1,0,5,101,125,0,5,135,-0.187398,-2.09266,-1.6117,-5.08905,-4.48249,-72.4535,3.10865,27730.3,0.349861,16439.4,0.0925483,-1.81272,-1.05181,-4.80911,-4.20254,0.91074,7.34284,28047.9,4.58404,0.571708,0.000149576,0.999911,12.8437,413.931,495.592,0.496395,37116.4,8.86075e-07,0.511158,109.456,86.1027,22.7034,24.624,0.922006,468.543,561.472,0.578853 
437,437,437,19027.4,0,5,101,125,0,5,135,-4.42127,-3.18619,-8.11828,-10.7776,-5.82274,-41.1095,2.13163,24648.5,2.9627,16439.4,-4.26243,-3.02735,-7.8006,-10.6188,-5.6639,0.75136,4.53407,24828.7,5.36514,0.413231,0.00010434,0.999883,10.9722,423.706,480.812,0.548008,32869.5,8.50902e-07,0.530445,110.022,85.46,22.6801,23.9385,0.947434,467.581,530.647,0.585399 
438,438,438,20389.9,0,5,101,125,0,5,135,-2.79957,-0.729395,-4.64053,-1.82772,-5.08435,-63.1792,9.41367,26087.3,-8.49025,16439.4,-2.55546,-0.485283,-4.1523,-1.58361,-4.84024,0.695062,13.1059,26364.2,-4.79806,1.78355,0.000283981,1.0001,7.34818,425.228,509.563,0.641664,34623.6,8.65777e-07,0.537655,109.58,85.7144,22.3469,24.2325,0.922186,453.941,543.763,0.57385 
439,439,439,18846.6,0,5,101,125,0,5,135,-3.61334,-2.48409,-5.82869,-7.20468,-2.39386,-76.3418,1.77374,24902.4,-1.434,16439.4,-3.31837,-2.18912,-5.23875,-6.90971,-2.09889,0.734812,6.23515,25237,3.02742,0.631852,0.000141159,0.999935,9.86805,420.278,498.279,0.594817,32840.3,8.5065e-07,0.537965,109.618,85.4728,22.3746,24.1381,0.926941,455.067,539.532,0.582499 
440,440,440,19812.4,0,5,101,125,0,5,135,-3.53362,-4.25439,-5.16562,-6.87156,-7.63097,-28.3913,0.385613,25330.9,14.9425,16439.4,-3.42392,-4.14469,-4.94622,-6.76186,-7.52127,0.815426,2.0448,25455.3,16.6017,0.0930859,4.59001e-05,0.999646,21.9668,391.149,454.789,0.45975,33241,8.54096e-07,0.493821,109.723,85.6159,22.3391,23.8783,0.935541,453.624,527.98,0.572994 
441,441,441,20257.7,0,5,101,125,0,5,135,-3.13953,1.34085,-10.1597,-2.65695,-2.73265,-146.291,7.72449,25893.7,-7.47005,16439.4,-2.57429,1.90609,-9.02918,-2.09171,-2.16741,0.353049,16.2738,26534.9,1.07922,0.926286,0.000350332,0.999978,17.5688,413.835,478.974,0.515973,34250.7,8.62658e-07,0.516097,109.367,85.0548,22.5899,24.0657,0.938677,463.867,536.3,0.578179 
442,442,442,24676.3,0,5,101,125,0,5,135,-5.01126,-3.03353,-6.75146,-7.5502,-5.48466,-18.0828,5.11647,30121.7,-11.1309,16439.4,-4.9414,-2.96366,-6.61172,-7.48033,-5.41479,0.758801,6.17323,30201,-10.0741,-1.04353,0.000116789,1.00018,-5.91573,431.432,508.15,0.495609,40245.6,9.10307e-07,0.514357,109.977,85.9876,23.1943,24.9416,0.929942,489.02,576.051,0.58305 
443,443,443,20208.4,0,5,101,125,0,5,135,-6.07367,-2.46374,-4.37588,-7.24235,-8.26207,4.91436,-2.16791,25798,-4.49278,16439.4,-6.09266,-2.48273,-4.41385,-7.26133,-8.28106,0.8453,-2.45511,25776.5,-4.77998,0.299729,-5.44293e-05,1.0001,-8.19108,436.005,510.069,0.610716,34513.1,8.64855e-07,0.545277,109.727,85.9364,22.724,24.3598,0.932847,469.391,549.491,0.587225 
444,444,444,21252.1,0,5,101,125,0,5,135,-5.21719,-3.12173,-8.6179,-2.24856,-5.73222,-5.08684,0.899284,26897.5,2.26333,16439.4,-5.19754,-3.10208,-8.57859,-2.2289,-5.71257,0.654363,1.19656,26919.8,2.56061,0.280271,2.53988e-05,0.999948,4.26929,429.796,497.982,0.572492,36071.9,8.77684e-07,0.527108,109.894,85.903,22.7175,24.2356,0.937357,469.121,543.903,0.575526 
445,445,445,17773.9,0,5,101,125,0,5,135,-6.19252,-1.05317,-9.49646,-5.10435,-9.71187,-47.6183,-3.38908,23526.8,2.19207,16439.4,-6.00853,-0.869181,-9.12848,-4.92036,-9.52788,0.700258,-0.606267,23735.5,4.97488,-0.113034,-1.4596e-05,0.999886,5.36359,399.373,462.398,0.463575,31216.2,8.3639e-07,0.513793,109.695,85.1327,22.5577,24.0485,0.938007,462.547,535.538,0.595065 
446,446,446,19813.3,0,5,101,125,0,5,135,-6.18011,-5.50209,-5.1276,-2.43416,-5.93797,-27.739,10.4006,25565.7,1.062,16439.4,-6.07294,-5.39491,-4.91324,-2.32698,-5.83079,0.799777,12.0217,25687.3,2.68306,0.788754,0.000267358,0.999943,15.2414,435.056,503.67,0.648736,34279.2,8.62897e-07,0.542484,109.834,85.9898,22.5802,24.0728,0.937997,463.469,536.617,0.577941 
447,447,447,18744.2,0,5,101,125,0,5,135,-6.82781,-3.56102,-4.57553,-7.20448,-6.764,-40.1127,3.92773,24539.4,-1.89187,16439.4,-6.67282,-3.40603,-4.26555,-7.0495,-6.60902,0.847675,6.27192,24715.2,0.452314,0.920352,0.000144989,0.99999,6.81469,423.385,494.419,0.562324,32755.2,8.49915e-07,0.53832,109.728,85.3905,22.5982,24.1995,0.933828,464.207,542.282,0.590328 
448,448,448,22651.6,0,5,101,125,0,5,135,-4.91143,-1.2168,-8.57427,-3.13221,-6.44537,-39.4555,4.12482,28337.9,3.71408,16439.4,-4.75899,-1.06436,-8.26937,-2.97976,-6.29292,0.646085,6.4306,28510.8,6.01986,0.470953,0.000128869,0.999885,13.6544,435.197,510.359,0.571086,37676,8.90506e-07,0.529229,109.718,86.1321,22.8754,24.5331,0.932433,475.669,557.335,0.578194 
449,449,449,20760.7,0,5,101,125,0,5,135,-6.0964,-2.70206,-8.31208,-5.48941,-6.01988,-78.2883,14.4857,26505.2,8.73951,16439.4,-5.79391,-2.39957,-7.7071,-5.18692,-5.71739,0.712474,19.0609,26848.4,13.3147,0.543998,0.000405518,0.999731,35.0385,432.713,508.309,0.640271,35214.4,8.70673e-07,0.538653,109.555,85.4956,22.5408,24.21,0.931054,461.854,542.753,0.57504 
450,450,450,19734.9,0,5,101,125,0,5,135,-5.30151,-2.97803,-4.28337,-3.86685,-2.64442,-57.1614,4.75597,25654.3,3.71853,16439.4,-5.08065,-2.75717,-3.84165,-3.64599,-2.42356,0.783557,8.09648,25904.9,7.05904,0.488702,0.000178566,0.999852,16.5673,414.293,475.653,0.538508,34163.7,8.61926e-07,0.515026,109.788,86.3529,22.4718,23.8478,0.9423,459.029,526.634,0.570433 
451,451,451,20196.4,0,5,101,125,0,5,135,-2.19348,-4.42482,-8.13192,-4.72139,-9.04897,-101.024,3.10494,26485.8,-7.19022,16439.4,-1.80314,-4.03448,-7.35124,-4.33106,-8.65864,0.719188,9.00881,26928.5,-1.28635,1.20677,0.000191132,1.00003,7.4652,417.043,491.717,0.526363,35269,8.71123e-07,0.519838,109.274,85.6886,22.6064,24.3208,0.92951,464.547,547.732,0.579054 
452,452,452,21428.8,0,5,101,125,0,5,135,-7.5337,-2.95105,-10.4215,-3.84185,-9.40853,-50.8931,11.1571,27273.5,4.46709,16439.4,-7.33706,-2.75441,-10.0282,-3.64521,-9.21189,0.6959,14.1312,27496.5,7.44128,0.612783,0.000293587,0.999853,23.0608,432.738,518.851,0.707604,36572.3,8.81724e-07,0.537404,109.808,85.943,22.3711,24.2691,0.921796,454.927,545.405,0.564934 
453,453,453,20462.5,0,5,101,125,0,5,135,-5.68919,0.609086,-9.35037,-4.50454,-4.32278,-136.196,8.59598,26378.1,-6.53015,16439.4,-5.16296,1.13532,-8.29791,-3.97831,-3.79655,0.587177,16.5553,26975.1,1.42912,0.906134,0.000350577,0.999971,18.2702,411.929,482.437,0.508642,34785.3,8.67122e-07,0.514104,109.598,85.8156,22.5751,24.2111,0.932429,463.26,542.801,0.578299 
454,454,454,20125.5,0,5,101,125,0,5,135,-6.53669,-2.28203,-2.68309,-3.08577,-8.38392,-5.96068,18.4867,25929.5,-3.98943,16439.4,-6.51366,-2.25899,-2.63703,-3.06274,-8.36089,0.884509,18.835,25955.6,-3.64109,1.30205,0.000414493,1.00008,14.4657,441.737,527.968,0.739773,34858.4,8.6773e-07,0.556547,109.552,85.9456,22.5396,24.4149,0.92319,461.803,551.977,0.581841 
455,455,455,22069.9,0,5,101,125,0,5,135,-7.07759,-3.76567,-5.94661,-4.93112,-6.23969,-57.3016,0.227183,27953.2,-12.3085,16439.4,-6.85619,-3.54426,-5.5038,-4.70972,-6.01829,0.793341,3.57589,28204.4,-8.9598,-0.498321,7.24432e-05,1.00017,-7.17587,407.898,474.743,0.471572,37075.1,8.85746e-07,0.496817,109.6,85.4052,22.7142,24.2929,0.935013,468.985,546.475,0.571552 
456,456,456,17638,0,5,101,125,0,5,135,-0.653412,-5.91561,-4.1889,-4.26935,-6.97648,-30.1334,11.4356,23467.5,-9.73865,16439.4,-0.536983,-5.79918,-3.95604,-4.15292,-6.86005,0.814315,13.1966,23599.6,-7.97766,3.64205,0.000319434,1.00018,3.62339,416.835,504.882,0.610585,30969.5,8.3418e-07,0.549943,109.76,86.2008,22.2236,24.2364,0.916954,448.947,543.935,0.592395 
457,457,457,19732.7,0,5,101,125,0,5,135,-6.17819,-2.14737,-6.25882,-2.12601,-5.16844,-140.799,-2.75773,25644.6,-3.09884,16439.4,-5.63417,-1.60335,-5.17078,-1.58199,-4.62442,0.722221,5.47057,26261.7,5.12946,0.470549,0.00011902,0.999894,11.6259,382.589,457.839,0.423892,33567.8,8.56885e-07,0.488427,109.549,85.9295,22.435,24.3048,0.923069,457.529,547.012,0.583828 
458,458,458,20090.9,0,5,101,125,0,5,135,-7.86855,-4.44873,-4.21901,-6.67752,-9.43806,-109.109,-2.48107,26075.2,-1.38306,16439.4,-7.44698,-4.02715,-3.37586,-6.25594,-9.01648,0.887929,3.89525,26553.4,4.99326,0.393971,8.38187e-05,0.999898,9.88716,430.43,510.416,0.656978,34397,8.63884e-07,0.542573,109.654,85.4434,22.4399,24.2107,0.926858,457.727,542.784,0.576982 
459,459,459,20896.2,0,5,101,125,0,5,135,-3.16627,2.39865,-3.43813,-1.52174,-9.28444,-58.3641,5.07984,26772,7.28416,16439.4,-2.94076,2.62415,-2.98711,-1.29623,-9.05893,0.781306,8.49063,27027.8,10.695,0.398162,0.000179479,0.999785,21.3246,429.932,510.821,0.564343,35671.6,8.74425e-07,0.535934,109.932,85.5254,22.755,24.5851,0.92556,470.673,559.702,0.586969 
460,460,460,22281.6,0,5,101,125,0,5,135,-6.72062,-1.53324,-4.54402,-4.62651,-7.20689,-97.9543,6.5803,28274,13.0872,16439.4,-6.34214,-1.15477,-3.78707,-4.24804,-6.82841,0.830635,12.3047,28703.3,18.8117,0.352786,0.000244904,0.999644,34.8787,419.581,481.055,0.5158,37266.5,8.87267e-07,0.50635,109.546,85.6633,22.7415,24.1198,0.942855,470.116,538.718,0.56719 
461,461,461,18554.4,0,5,101,125,0,5,135,-3.837,-3.91466,-1.23839,-1.51569,-9.01891,-32.3164,6.84692,24577.8,-4.95125,16439.4,-3.71213,-3.78979,-0.988661,-1.39083,-8.89404,0.947343,8.73549,24719.4,-3.06268,1.72629,0.000201894,1.00007,5.06028,437.372,514.094,0.730969,32779.5,8.50125e-07,0.557782,109.623,85.3071,22.4406,24.1128,0.930651,457.756,538.402,0.583966 
462,462,462,23119.5,0,5,101,125,0,5,135,-1.82018,-1.70068,-7.48028,-6.59771,-9.74405,-22.6145,7.21209,28800.4,6.04232,16439.4,-1.73281,-1.6133,-7.30553,-6.51033,-9.65667,0.727595,8.53368,28899.5,7.36391,0.491278,0.000168707,0.999862,17.3704,431.98,504.841,0.556844,38502.2,8.96968e-07,0.520634,109.81,85.4229,22.846,24.476,0.933401,474.443,554.746,0.571955 
463,463,463,19699.4,0,5,101,125,0,5,135,-6.9324,-5.38575,-4.5602,-4.08236,-6.31112,-131.526,14.0047,25486.8,1.89769,16439.4,-6.42421,-4.87756,-3.54383,-3.57417,-5.80293,0.853698,21.6911,26063.3,9.58405,0.653505,0.000475344,0.9998,33.192,447.94,516.103,0.709414,33922.8,8.59896e-07,0.559155,109.913,85.2433,22.7586,24.2069,0.94017,470.822,542.614,0.587798 
464,464,464,22287.8,0,5,101,125,0,5,135,-4.76129,-5.91469,-6.29655,-4.17608,-8.64243,-79.6515,2.61206,28212.5,-11.7279,16439.4,-4.45353,-5.60693,-5.68103,-3.86832,-8.33467,0.796703,7.26689,28561.6,-7.07303,-5.95283,0.000145367,1.00013,-1.22075,441.049,526.96,0.738613,37773.2,8.91271e-07,0.540907,109.749,85.891,22.5267,24.3952,0.923407,461.274,551.086,0.565691 
465,465,465,21329.1,0,5,101,125,0,5,135,-11.5844,-0.336247,-6.92863,-4.77336,-5.58236,-119.563,13.4007,27098,-0.521414,16439.4,-11.1224,0.125719,-6.00469,-4.31139,-5.1204,0.772835,20.388,27622.1,6.46582,0.72434,0.000421596,0.999873,28.147,406.597,484.886,0.488203,35946.4,8.76665e-07,0.506487,109.723,85.9466,22.5724,24.4162,0.924486,463.151,552.038,0.576783 
466,466,466,18622.5,0,5,101,125,0,5,135,-2.90962,-0.255645,-7.66894,-6.13064,-8.00524,-157.814,-9.99499,24735.4,10.5043,16439.4,-2.29986,0.354115,-6.44942,-5.52088,-7.39548,0.697374,-0.772363,25427.1,19.7269,-0.0337277,-1.73578e-05,0.999579,22.9,427.049,490.547,0.555237,32976.3,8.51822e-07,0.537317,109.55,85.487,22.7218,24.131,0.941603,469.302,539.217,0.590553 
467,467,467,23033.1,0,5,101,125,0,5,135,0.108919,-5.99971,-6.60722,-9.25486,-5.7211,1.6716,2.33209,29209,6.20487,16439.4,0.10246,-6.00617,-6.62014,-9.26132,-5.72756,0.759379,2.2344,29201.6,6.10719,0.23365,4.37216e-05,0.999886,9.56302,429.646,495.414,0.496402,38873.2,8.9984e-07,0.512713,109.697,85.5618,23.1372,24.6265,0.939521,486.615,561.59,0.580948 
468,468,468,23320,0,5,101,125,0,5,135,-3.83461,-3.05405,-13.1416,-5.1302,-7.90633,62.9483,8.36284,29221.5,-8.21296,16439.4,-4.07783,-3.29727,-13.628,-5.37342,-8.14955,0.605284,4.68414,28945.6,-11.8917,-0.488652,9.24634e-05,1.00022,-9.58585,422.443,479.914,0.472843,38901.1,9.00055e-07,0.500261,109.512,85.9034,23.1271,24.42,0.947056,486.191,552.208,0.575686 
469,469,469,20984,0,5,101,125,0,5,135,-7.87751,-1.91234,-5.37788,-4.16522,-5.42887,-116.584,19.5606,27103.8,-5.71491,16439.4,-7.42705,-1.46188,-4.47697,-3.71477,-4.97842,0.797046,26.3738,27614.8,1.09824,0.952408,0.00054545,0.999978,27.6917,411.463,489.507,0.504222,35806.5,8.75526e-07,0.512597,109.612,85.7516,22.5963,24.4177,0.925408,464.131,552.105,0.578179 
470,470,470,20262.3,0,5,101,125,0,5,135,-7.36833,-4.13979,-4.90956,-4.72011,-4.76067,-72.8729,14.7924,26533.2,7.91513,16439.4,-7.08676,-3.85822,-4.34643,-4.43855,-4.4791,0.820463,19.0511,26852.6,12.1738,0.565992,0.000405247,0.999754,33.6597,416.093,487.987,0.547052,35039.7,8.69231e-07,0.518399,109.321,86.0312,22.4662,24.1131,0.931703,458.802,538.416,0.57179 
471,471,471,21585.2,0,5,101,125,0,5,135,0.505934,-4.27558,-12.0567,-5.07894,-4.16309,-70.4492,-5.94884,27438.9,-0.802429,16439.4,0.778136,-4.00338,-11.5123,-4.80674,-3.89089,0.508759,-1.83178,27747.7,3.31462,-0.853673,-3.77246e-05,0.999935,2.14577,418.434,481.335,0.491581,36061.2,8.77597e-07,0.511378,109.702,85.6387,22.8722,24.3014,0.941187,475.533,546.859,0.581076 
472,472,472,20732.4,0,5,101,125,0,5,135,-0.402994,0.679029,-6.60017,-7.22518,-7.74886,11.9168,11.6822,26968.6,2.63235,16439.4,-0.449037,0.632985,-6.69226,-7.27122,-7.7949,0.689806,10.9857,26916.4,1.93594,0.825445,0.00023317,0.999961,13.3089,424.628,488.92,0.534481,35369.4,8.71949e-07,0.522555,109.707,85.9774,22.7699,24.208,0.940591,471.287,542.664,0.579986 
473,473,473,21682.9,0,5,101,125,0,5,135,-3.68457,0.673346,-11.1684,-2.0283,-9.63638,-122.899,-4.32614,27859.5,3.82023,16439.4,-3.20971,1.1482,-10.2187,-1.55344,-9.16152,0.555616,2.85608,28398.1,11.0024,0.177849,5.74668e-05,0.99979,16.059,436.481,519.823,0.626646,37022,8.85323e-07,0.538033,109.272,85.8883,22.6845,24.5326,0.924667,467.761,557.315,0.576714 
474,474,474,19332.1,0,5,101,125,0,5,135,-5.61746,-6.05473,-9.53013,-2.61811,-6.35165,-96.2975,9.02957,25736.5,-12.1824,16439.4,-5.24539,-5.68266,-8.78598,-2.24604,-5.97957,0.685537,14.6572,26158.6,-6.5548,2.15819,0.000320081,1.00014,6.79143,416.13,478.934,0.54621,33795.3,8.58817e-07,0.519819,109.763,86.0615,22.4772,23.8864,0.941006,459.251,528.339,0.573563 
475,475,475,19643.8,0,5,101,125,0,5,135,-4.61461,-4.31598,-4.95093,-8.60104,-4.66067,-58.9285,9.54094,25670.2,14.0549,16439.4,-4.38692,-4.08829,-4.49556,-8.37336,-4.43298,0.825599,12.9847,25928.5,17.4987,0.382093,0.000286084,0.999634,33.9832,399.003,466.164,0.470011,33605.1,8.57203e-07,0.503123,109.49,85.5252,22.4896,24.0898,0.933572,459.756,537.376,0.579855 
476,476,476,20892,0,5,101,125,0,5,135,-7.43065,-4.74735,-8.469,-3.14999,-8.05967,-162.415,17.7965,26744.4,0.0107772,16439.4,-6.80311,-4.11981,-7.21393,-2.52245,-7.43213,0.743198,27.2881,27456.3,9.50229,0.705285,0.000567605,0.999812,38.6908,414.01,471.583,0.486968,35325.9,8.71591e-07,0.506958,109.814,85.467,22.7778,24.0868,0.945656,471.618,537.243,0.577521 
477,477,477,22928.1,0,5,101,125,0,5,135,-9.09969,-2.98946,-6.70205,-7.19087,-10.4129,-124.545,2.4221,28837,-4.3972,16439.4,-8.61848,-2.50824,-5.73961,-6.70965,-9.93169,0.828708,9.70052,29382.9,2.88122,0.737235,0.000188617,0.999947,13.158,428.286,494.537,0.553467,38013.2,8.93155e-07,0.515276,109.619,85.9236,22.7703,24.2324,0.939666,471.307,543.756,0.566796 
478,478,478,18073.8,0,5,101,125,0,5,135,-6.06841,-0.961629,-6.98345,-6.85256,-3.88742,-74.8136,3.11776,23880.1,17.9551,16439.4,-5.77934,-0.672564,-6.40532,-6.5635,-3.59836,0.721739,7.48987,24208,22.3272,0.218475,0.000176767,0.9995,34.2826,393.572,464.438,0.462512,31476.5,8.38708e-07,0.509759,109.518,85.3516,22.3974,24.0964,0.929493,455.996,537.669,0.590374 
479,479,479,21904.3,0,5,101,125,0,5,135,-1.97817,-1.5747,-10.7622,-0.776521,-9.63115,-127.677,10.6391,28062.9,-3.04601,16439.4,-1.48485,-1.08138,-9.77553,-0.283202,-9.13784,0.550815,18.1005,28622.5,4.41545,0.773558,0.000361234,0.999916,23.3991,431.079,492.43,0.562016,36971.2,8.84918e-07,0.520652,109.492,85.6357,22.8049,24.1517,0.944237,472.74,540.141,0.571033 
480,480,480,20692,0,5,101,125,0,5,135,-3.10069,-3.49859,-10.0887,-6.39186,-6.24653,-128.555,-0.290846,26421.3,17.9185,16439.4,-2.60397,-3.00187,-9.09524,-5.89515,-5.74982,0.654778,7.22191,26984.7,25.4312,0.191363,0.000152908,0.999489,37.7394,415.535,471.645,0.494316,34813.3,8.67355e-07,0.510404,109.691,85.929,22.7644,24.0258,0.947498,471.06,534.523,0.578528 
481,481,481,19701.1,0,5,101,125,0,5,135,-5.53387,-1.98754,-8.56546,-4.29557,-2.07768,-93.1998,15.1931,26093.5,13.0116,16439.4,-5.17376,-1.62744,-7.84524,-3.93546,-1.71757,0.613525,20.6397,26502,18.4582,0.482355,0.000444829,0.999622,42.7895,420.935,507.128,0.52658,34802.1,8.67262e-07,0.532741,109.589,85.3917,22.7125,24.7055,0.91933,468.916,565.195,0.593603 
482,482,482,21220.4,0,5,101,125,0,5,135,-6.35067,-7.09289,-10.8586,-8.01579,-7.12074,-23.055,5.4529,27168.2,-4.30664,16439.4,-6.26159,-7.00381,-10.6805,-7.92671,-7.03166,0.725468,6.80023,27269.3,-2.95931,2.09298,0.000142479,1.00006,3.24907,410.838,480.468,0.486447,35994.3,8.77054e-07,0.506572,109.668,86.0364,22.6935,24.33,0.932737,468.133,548.148,0.577573 
483,483,483,21418.3,0,5,101,125,0,5,135,-3.48235,0.402664,-6.7754,-4.19254,-7.11158,-108.54,4.33245,27111.6,5.83649,16439.4,-3.06297,0.822039,-5.93665,-3.77316,-6.6922,0.68156,10.6755,27587.4,12.1795,0.422107,0.000221077,0.99976,25.2909,423.749,489.23,0.501635,35824.9,8.75676e-07,0.519957,109.656,85.253,22.9416,24.4199,0.939462,478.423,552.205,0.586965 
484,484,484,21310.9,0,5,101,125,0,5,135,-6.99203,-2.42453,-13.6675,-6.52879,-4.06798,-113.317,10.0303,27110,-4.15189,16439.4,-6.5542,-1.98669,-12.7918,-6.09096,-3.63015,0.588076,16.6525,27606.7,2.47037,0.848884,0.00034457,0.999951,19.617,426.976,502.121,0.528008,36369.7,8.80093e-07,0.526111,109.352,85.3778,22.8625,24.5693,0.930532,475.131,558.982,0.585568 
485,485,485,21287.2,0,5,101,125,0,5,135,-6.55692,-7.36677,-5.27898,-2.09552,-5.40674,-135.022,-3.01154,26605.9,11.3946,16439.4,-6.03523,-6.84507,-4.23558,-1.57382,-4.88504,0.820334,4.87912,27197.7,19.2853,0.174121,0.000102501,0.999615,28.0215,410.9,464.678,0.479884,35048.1,8.69301e-07,0.50266,109.825,85.8838,22.7494,23.9675,0.949176,470.442,531.936,0.575457 
486,486,486,21104.3,0,5,101,125,0,5,135,-3.85248,-0.71545,-0.551776,-6.27173,-6.76406,-119.548,13.11,26818.3,-8.33106,16439.4,-3.39057,-0.253541,0.372041,-5.80982,-6.30216,1.02418,20.0964,27342.3,-1.34469,1.0873,0.00041982,1.00003,18.4828,421.568,476.858,0.457052,35343.1,8.71733e-07,0.514334,109.986,85.4326,23.2275,24.4726,0.949124,490.423,554.59,0.598257 
487,487,487,21495.8,0,5,101,125,0,5,135,-3.20352,0.935005,-10.0594,-2.24509,-5.78455,-118.309,-1.77588,27276.3,5.05235,16439.4,-2.7464,1.39213,-9.14515,-1.78796,-5.32742,0.480826,5.13813,27794.8,11.9664,0.263524,0.000105623,0.999766,19.4977,417.089,477.356,0.471602,35722.4,8.7484e-07,0.510043,109.573,85.3144,22.98,24.3513,0.943687,480.027,549.106,0.586857 
